194,258,Mirror Maze,182,10,1000000000,0,46,0,0,80,0,434,3,236,7,675,98,379,3000,2,0
197,261,The Window Property,195,0,1000000000,0,0,0,0,60,0,58,0,62,6,659,12,397,3000,1,0
205,269,Counting Patterns,97,68,1000000000,0,15,0,0,44,0,108,1,201,7,303,5,213,3000,1,0
208,272,TEX Quotes,36188,0,1000000000,0,1487,0,0,15069,0,7763,364,4261,36,34830,2677,53107,3000,1,0
214,278,Chess,4451,0,1000000000,0,32,0,0,547,0,101,3,71,0,3086,32,5388,3000,1,0
215,279,Spin,35,0,1000000000,0,2,0,0,10,0,22,0,34,0,31,1,71,3000,1,0
217,281,Rubik's Cube,27,0,1000000000,0,3,0,0,15,0,22,0,12,0,132,1,57,3000,1,0
218,282,Rename,86,0,1000000000,0,1,0,0,61,0,185,3,17,6,307,30,178,3000,1,0
228,292,Presentation Error,28,0,1000000000,0,2,0,0,49,0,135,0,31,0,448,2,41,3000,1,0
229,293,Bits,47,0,1000000000,0,11,0,0,20,0,106,0,68,3,288,2,120,3000,1,0
230,294,Divisors,8821,0,1000000000,0,90,0,0,2162,0,1393,4,2353,62,8184,225,13633,3000,1,0
233,297,Quadtrees,3553,0,1000000000,0,150,0,0,1074,0,2268,5,304,6,4322,40,6703,3000,1,0
239,303,Pipe,362,0,1000000000,0,8,0,0,110,0,50,0,46,0,903,2,524,3000,1,0
240,304,Department,35,0,1000000000,0,4,0,0,75,0,83,0,67,1,482,31,63,3000,1,0
241,305,Joseph,5699,0,1000000000,0,59,0,0,1477,0,358,4,5224,13,1844,36,8656,3000,1,0
242,306,Cipher,1293,0,1000000000,0,87,0,0,729,0,1394,3,3071,83,2210,472,2163,3000,1,0
243,307,Sticks,880,12,1000000000,0,190,0,0,1557,0,1442,3,7235,222,5660,6,3006,3000,1,0
244,308,Tin Cutter,358,0,1000000000,0,16,0,0,131,0,325,1,113,8,505,1,564,3000,1,0
247,311,Packets,2456,0,1000000000,0,39,0,0,540,0,203,0,234,3,5298,20,3352,3000,1,0
249,313,Intervals,488,0,1000000000,0,18,0,0,226,0,94,1,25,1,1097,36,696,3000,1,0
252,316,Stars,107,100,1000000000,0,60,0,0,119,0,374,0,110,38,365,0,144,3000,2,0
255,319,Pendulum,140,0,1000000000,0,17,0,0,71,0,34,0,18,0,417,10,179,3000,1,0
256,320,Border,1581,0,1000000000,0,56,0,0,309,0,383,0,51,1,1307,417,1917,3000,1,0
258,322,Ships,55,0,1000000000,0,8,0,0,74,0,33,6,126,0,307,4,99,3000,1,0
266,330,Inventory Maintenance,159,20,1000000000,0,80,0,0,274,0,383,0,166,4,1022,245,257,3000,1,0
276,340,Master-Mind Hints,5452,0,1000000000,0,109,0,0,1753,0,1501,10,421,0,5540,2497,10300,3000,1,0
282,346,Getting Chorded,497,2,1000000000,0,50,0,0,225,0,45,0,25,2,749,30,897,3000,1,0
295,359,Sex Assignments And Breeding Experiments,69,10,1000000000,0,10,0,0,45,0,311,0,144,19,388,1,192,3000,1,0
297,361,Cops and Robbers,358,0,1000000000,0,8,0,0,1400,0,1018,7,190,1,3604,21,633,3000,1,0
323,387,A Puzzling Problem,424,10,1000000000,0,32,0,0,157,0,141,0,341,6,1023,262,815,3000,2,0
332,396,Top Dog,41,0,1000000000,0,20,0,0,66,0,35,0,24,10,218,86,98,3000,1,0
341,400,Unix ls,4768,0,1000000000,0,401,0,0,2037,0,4072,48,546,21,8150,25,9994,3000,2,0
342,401,Palindromes,14847,0,1000000000,0,700,0,0,9201,0,3306,504,1413,23,45679,3882,24197,3000,1,0
356,415,Sunrise,246,0,1000000000,0,14,0,0,114,0,12,0,4,1,447,0,500,3000,2,0
358,417,Word Index,6034,0,1000000000,0,66,0,0,1276,0,436,0,403,22,2104,26,8516,3000,1,0
361,420,"Supercomputer Selection, The Sequel",121,0,1000000000,0,1,0,0,68,0,4,0,5,0,54,3,138,3000,1,0
362,421,Polygonal Puzzle,100,0,1000000000,0,4,0,0,125,0,29,0,48,2,152,1,119,3000,1,0
368,427,FlatLand Piano Movers,436,0,1000000000,0,10,0,0,93,0,40,0,20,0,609,7,585,3000,1,0
375,434,Matty's Blocks,900,0,1000000000,0,18,0,0,200,0,71,4,64,0,1387,9,1214,3000,1,0
377,436,Arbitrage (II),1515,0,1000000000,0,52,0,0,267,0,309,0,253,6,1938,54,2192,3000,1,0
378,437,The Tower of Babylon,3696,0,1000000000,0,51,0,0,813,0,723,2,772,8,2990,87,7386,3000,1,0
379,438,The Circumference of the Circle,6906,0,1000000000,0,134,0,0,1285,0,243,1,240,0,2514,67,9026,3000,1,0
380,439,Knight Moves,9078,0,1000000000,0,259,0,0,2736,0,1558,60,1270,31,5567,160,16213,3000,1,0
383,442,Matrix Chain Multiplication,4412,0,1000000000,0,137,0,0,1164,0,618,4,288,2,2534,71,8115,3000,1,0
390,449,Majoring in Scales,233,0,1000000000,0,46,0,0,101,0,300,0,41,0,668,245,535,3000,1,0
396,455,Periodic Strings,6983,0,1000000000,0,191,0,0,4057,0,1986,3,845,12,33830,8882,15263,3000,1,0
404,463,Polynomial Factorization,19,0,1000000000,0,5,0,0,50,0,86,0,83,0,249,2,31,3000,1,0
408,467,Synching Signals,779,0,1000000000,0,19,0,0,145,0,138,4,190,11,1248,28,1396,3000,1,0
412,471,Magic Numbers,1635,0,1000000000,0,162,0,0,968,0,330,0,603,25,2952,843,2510,3000,1,0
413,472,Simultaneous Equations,20,12,1000000000,0,0,0,0,14,0,45,0,45,0,245,7,29,3000,1,0
414,473,Raucous Rockers,562,0,1000000000,0,21,0,0,160,0,650,1,592,19,1572,59,1152,3000,1,0
415,474,Heads / Tails Probability,2221,0,1000000000,0,65,0,0,600,0,341,13,865,25,4075,225,3844,3000,1,0
416,475,Wild Thing,108,0,1000000000,0,8,0,0,114,0,101,0,97,0,536,44,235,3000,1,0
430,489,Hangman Judge,7955,0,1000000000,0,221,0,0,4287,0,1763,47,1974,0,22929,127,14025,3000,1,0
442,501,Black Box,1391,0,1000000000,0,94,0,0,904,0,1510,3,2864,30,3705,550,3141,3000,1,0
443,502,DEL command,171,0,1000000000,0,57,0,0,242,0,363,0,99,0,976,40,225,3000,2,0
444,503,Parallelepiped walk,118,0,1000000000,0,25,0,0,107,0,38,0,20,0,538,3,150,3000,1,0
447,506,System Dependencies,291,0,1000000000,0,23,0,0,206,0,449,0,95,48,1387,29,720,3000,2,0
449,508,Morse Mismatches,347,0,1000000000,0,7,0,0,224,0,256,0,74,0,1550,0,947,3000,2,0
450,509,RAID!,281,0,1000000000,0,3,0,0,83,0,129,1,21,0,863,12,664,3000,1,0
451,510,Optimal Routing,0,1000000000,1000000000,0,0,0,0,9,0,8,0,5,0,66,0,0,3000,0,0
452,511,Do You Know the Way to San Jose?,162,0,1000000000,0,1,0,0,41,0,16,0,6,0,126,9,304,3000,1,0
453,512,Spreadsheet Tracking,866,0,1000000000,0,61,0,0,392,0,711,11,260,3,3048,646,2310,3000,1,0
454,513,Window Frames,10,0,1000000000,0,0,0,0,8,0,7,0,2,0,65,0,26,3000,2,0
455,514,Rails,9020,0,1000000000,0,182,0,0,2877,0,2814,23,1559,6,17264,3092,17506,3000,1,0
456,515,King,560,20,1000000000,0,29,0,0,249,0,389,1,673,10,2240,3,1134,3000,1,0
458,517,Word,565,0,1000000000,0,32,0,0,186,0,236,1,338,5,1462,1,798,3000,1,0
460,519,Puzzle (II),363,0,1000000000,0,61,0,0,178,0,111,1,814,2,794,4,611,3000,1,0
465,524,Prime Ring Problem,6943,0,1000000000,0,705,0,0,2708,0,924,74,4220,57,12499,10532,13834,3000,1,0
470,529,Addition Chains,610,0,1000000000,0,51,0,0,394,0,941,0,1247,49,1155,88,1385,3000,2,0
473,532,Dungeon Master,5463,0,1000000000,0,184,0,0,1711,0,2793,3,2627,293,6055,119,8919,3000,1,0
474,533,Equation Solver,396,0,1000000000,0,35,0,0,229,0,112,0,26,1,612,309,541,3000,1,0
475,534,Frogger,4225,0,1000000000,0,102,0,0,1201,0,748,18,573,22,6595,630,6699,3000,1,0
476,535,Globetrotter,920,0,1000000000,0,62,0,0,312,0,199,0,21,0,2161,49,1225,3000,1,0
477,536,Tree Recovery,4746,0,1000000000,0,91,0,0,1286,0,1048,12,280,34,1528,66,8128,3000,1,0
479,538,Balancing Bank Accounts,812,0,1000000000,0,31,0,0,172,0,225,1,96,2,913,127,1165,3000,2,0
481,540,Team Queue,4069,0,1000000000,0,125,0,0,2130,0,5151,8,2392,32,6602,859,9515,3000,1,0
483,542,France '98,1501,0,1000000000,0,57,0,0,291,0,73,0,16,0,503,186,1908,3000,1,0
485,544,Heavy Cargo,3864,0,1000000000,0,76,0,0,896,0,912,32,592,34,2680,371,5673,3000,1,0
489,548,Tree,2330,0,1000000000,0,39,0,0,1229,0,2611,0,1362,35,3166,3,6052,3000,1,0
491,550,Multiplying by Rotation,1302,0,1000000000,0,21,0,0,164,0,253,2,688,7,711,2,1914,3000,1,0
498,557,Burger,725,0,1000000000,0,16,0,0,218,0,403,0,946,8,697,8,1317,3000,2,0
499,558,Wormholes,6506,0,1000000000,0,78,0,0,1402,0,2416,0,2412,25,3909,59,10490,3000,1,0
504,563,Crimewave,1023,0,1000000000,0,62,0,0,387,0,1065,0,1093,149,1789,4,2097,3000,1,0
513,572,Oil Deposits,11896,0,1000000000,0,162,0,0,3217,0,2289,3,690,16,6822,63,20991,3000,1,0
519,578,Polygon Puzzler,103,10,1000000000,0,9,0,0,40,0,52,1,15,0,281,2,177,3000,1,0
521,580,Critical Mass,2178,0,1000000000,0,13,0,0,413,0,178,1,199,9,1788,35,3790,3000,1,0
526,585,Triangles,985,0,1000000000,0,77,0,0,308,0,264,0,158,2,2849,125,1395,3000,1,0
527,586,Instant Complexity,580,0,1000000000,0,15,0,0,164,0,128,0,12,1,967,79,725,3000,1,0
529,588,Video Surveillance,585,0,1000000000,0,17,0,0,90,0,122,0,9,0,873,46,729,3000,1,0
530,589,Pushing Boxes,491,0,1000000000,0,79,0,0,318,0,2174,1,847,101,3975,48,1092,3000,2,0
531,590,Always on the run,1345,0,1000000000,0,25,0,0,260,0,290,0,183,8,1319,109,1866,3000,1,0
532,591,Box of Bricks,19951,0,1000000000,0,480,0,0,5546,0,3523,80,1037,0,34041,8633,26212,3000,1,0
533,592,Island of Logic,493,0,1000000000,0,36,0,0,286,0,140,0,50,1,840,30,679,3000,1,0
544,603,Parking Lot,446,0,1000000000,0,53,0,0,272,0,689,2,285,9,1170,192,834,3000,1,0
546,605,The Rotating Disk,30,92,1000000000,0,54,0,0,51,0,81,0,195,4,234,9,57,3000,2,0
548,607,Scheduling Lectures,970,0,1000000000,0,63,0,0,406,0,344,4,1098,29,2484,353,1614,3000,1,0
549,608,Counterfeit Dollar,2012,0,1000000000,0,110,0,0,530,0,525,2,165,1,3906,25,2805,3000,1,0
550,609,Metal Cutting,139,0,1000000000,0,3,0,0,243,0,152,0,175,1,471,164,278,3000,1,0
551,610,Street Directions,1405,0,1000000000,0,55,0,0,296,0,647,0,351,8,2054,43,2505,3000,2,0
552,611,Parallel Deadlock,54,0,1000000000,0,6,0,0,70,0,142,0,18,11,102,47,66,3000,1,0
557,616,"Coconuts, Revisited",1761,0,1000000000,0,50,0,0,543,0,392,3,2613,2,3988,47,2960,3000,1,0
558,617,Nonstop Travel,929,0,1000000000,0,39,0,0,140,0,96,0,21,1,929,53,1112,3000,1,0
559,618,Doing Windows,271,0,1000000000,0,9,0,0,99,0,39,0,29,0,664,5,309,3000,1,0
587,646,The Gourmet Club,28,6,1000000000,0,2,0,0,35,0,97,0,5,0,239,9,70,3000,2,0
590,649,You Who?,21,176,1000000000,0,0,0,0,5,0,15,0,55,0,78,1,32,3000,2,0
595,654,Ratio,532,0,1000000000,0,18,0,0,162,0,26,1,73,6,1008,333,672,3000,1,0
597,656,Optimal Programs,343,0,1000000000,0,25,0,0,272,0,51,0,120,21,739,279,488,3000,1,0
599,658,"It's not a Bug, it's a Feature!",728,30,1000000000,0,25,0,0,392,0,642,0,991,76,2274,239,2106,3000,1,0
600,659,Reflections,218,0,1000000000,0,16,0,0,65,0,10,0,1,0,328,42,263,3000,1,0
603,662,Fast Food,740,0,1000000000,0,33,0,0,423,0,435,0,247,6,1706,147,1354,3000,2,0
608,667,Fence,82,0,1000000000,0,14,0,0,74,0,78,0,14,0,250,66,110,3000,1,0
609,668,Parliament,657,0,1000000000,0,28,0,0,178,0,74,0,70,9,1197,608,847,3000,1,0
610,669,Defragment,188,10,1000000000,0,39,0,0,90,0,204,1,125,7,432,48,309,3000,2,0
613,672,Gangsters,380,0,1000000000,0,15,0,0,139,0,195,1,116,15,1102,263,605,3000,1,0
614,673,Parentheses Balance,15718,0,1000000000,0,453,0,0,11080,0,10326,15,2430,12,54011,861,32055,3000,1,0
620,679,Dropping Balls,4328,0,1000000000,0,87,0,0,1665,0,2121,6,6100,76,2520,24,9391,3000,1,0
625,684,Integral Determinant,353,10,1000000000,0,27,0,0,227,0,848,0,302,3,1689,9,730,3000,1,0
628,687,Lattice Practices,48,80,1000000000,0,4,0,0,33,0,4,0,99,2,166,2,67,3000,1,0
629,688,Mobile Phone Coverage,747,0,1000000000,0,24,0,0,204,0,443,0,132,43,1178,6,1111,3000,1,0
631,690,Pipeline Scheduling,145,10,1000000000,0,20,0,0,64,0,90,0,659,1,494,2,637,3000,1,0
632,691,Triangle Partition,20,19,1000000000,0,8,0,0,89,0,324,0,292,1,797,2,33,30000,2,0
640,699,The Falling Leaves,2765,0,1000000000,0,59,0,0,939,0,1490,3,442,25,2979,1913,5845,3000,1,0
642,701,The Archeologists' Dilemma,2334,0,1000000000,0,193,0,0,2957,0,648,0,3980,96,6778,19,6561,3000,1,0
645,704,Colour Hash,904,0,1000000000,0,24,0,0,602,0,134,0,410,73,1141,17,2036,3000,1,0
646,705,Slash Maze,1705,0,1000000000,0,33,0,0,813,0,598,0,168,23,2516,236,3330,3000,1,0
648,707,Robbery,420,0,1000000000,0,26,0,0,129,0,170,0,124,14,1086,137,699,3000,1,0
653,712,S-Trees,2232,0,1000000000,0,62,0,0,497,0,399,0,89,0,1686,582,3728,3000,1,0
655,714,Copying Books,2696,0,1000000000,0,144,0,0,1764,0,1564,41,2229,48,10606,637,6145,3000,1,0
656,715,Substitution Cipher,140,0,1000000000,0,4,0,0,60,0,115,0,50,0,1089,2,172,3000,1,0
657,716,Commedia dell' arte,190,160,1000000000,0,17,0,0,29,0,59,0,106,6,210,1,390,3000,1,0
659,718,Skyscraper Floors,449,0,1000000000,0,24,0,0,198,0,294,0,561,43,1870,2,1003,3000,1,0
660,719,Glass Beads,1220,0,1000000000,0,48,0,0,511,0,674,5,2888,44,1987,16,2612,3000,1,0
661,720,Hares and Foxes,22,0,1000000000,0,8,0,0,36,0,38,0,50,1,608,1,44,3000,1,0
666,725,Division,5752,0,1000000000,0,100,0,0,2533,0,1149,8,2526,37,14029,6167,11359,3000,1,0
692,751,Triangle War,185,10,1000000000,0,52,0,0,139,0,388,0,357,15,645,10,391,3000,1,0
694,753,A Plug for UNIX,1090,0,1000000000,0,23,0,0,450,0,1621,0,437,12,3433,360,2536,3000,1,0
695,754,Treasure Hunt,165,0,1000000000,0,3,0,0,106,0,82,0,55,1,405,93,196,3000,1,0
697,756,Biorhythms,1146,0,1000000000,0,89,0,0,641,0,245,3,162,2,3054,47,2178,3000,1,0
698,757,Gone Fishing,560,0,1000000000,0,64,0,0,332,0,382,0,533,18,2060,174,892,3000,1,0
705,764,Pentominos,50,136,1000000000,0,15,0,0,58,0,91,0,400,4,152,26,87,3000,2,0
706,765,References,123,20,1000000000,0,1,0,0,286,0,275,0,46,0,346,16,186,3000,1,0
707,766,Sum of powers,147,0,1000000000,0,3,0,0,257,0,145,0,24,0,301,62,247,3000,1,0
710,769,Magic of David Copperfield,75,10,1000000000,0,0,0,0,19,0,8,0,6,0,123,0,112,3000,2,0
711,770,Puncher,5,8,1000000000,0,0,0,0,1,0,0,0,3,0,34,0,6,3000,1,0
713,772,Divide et unita,6,0,1000000000,0,1,0,0,3,0,8,0,3,0,35,3,12,3000,2,0
724,783,Trains,110,2,1000000000,0,5,0,0,76,0,69,0,58,0,560,3,282,3000,1,0
738,797,Two Way Traffic,29,12,1000000000,0,2,0,0,13,0,3,0,6,2,26,1,37,3000,1,0
739,798,Tile Puzzle,43,96,1000000000,0,2,0,0,6,0,8,0,48,0,15,2,56,3000,1,0
740,799,Safari Holiday,116,0,1000000000,0,3,0,0,30,0,109,0,50,0,406,3,266,3000,1,0
741,800,Crystal Clear,27,0,1000000000,0,0,0,0,44,0,8,0,8,0,222,0,35,3000,1,0
743,802,Lead or Gold,113,0,1000000000,0,10,0,0,98,0,110,0,114,8,786,26,183,3000,1,0
744,803,Page Selection by Keyword Matching,41,0,1000000000,0,0,0,0,52,0,44,0,7,0,272,0,169,3000,2,0
745,804,Petri Net Simulation,262,0,1000000000,0,6,0,0,102,0,147,1,167,0,887,98,665,3000,1,0
746,805,Polygon Intersections,18,0,1000000000,0,4,0,0,28,0,20,0,1,0,137,0,25,3000,2,0
747,806,Spatial Structures,342,10,1000000000,0,21,0,0,231,0,252,1,82,2,968,645,785,3000,1,0
748,807,Towers of Powers,59,20,1000000000,0,13,0,0,49,0,36,0,26,0,183,28,69,3000,1,0
749,808,Bee Breeding,1022,0,1000000000,0,28,0,0,454,0,295,0,443,21,1360,43,1814,3000,1,0
750,809,Bullet Hole,45,0,1000000000,0,11,0,0,132,0,58,0,34,2,773,8,54,3000,1,0
751,810,A Dicey Problem,428,0,1000000000,0,15,0,0,159,0,279,0,223,14,1011,6,1066,3000,2,0
752,811,The Fortified Forest,527,0,1000000000,0,14,0,0,187,0,166,0,94,6,1029,150,900,3000,1,0
753,812,Trade on Verweggistan,847,0,1000000000,0,42,0,0,474,0,786,4,303,12,4065,385,1826,3000,1,0
754,813,Robot,39,0,1000000000,0,0,0,0,88,0,47,0,26,0,300,0,50,3000,1,0
755,814,The Letter Carrier's Rounds,430,0,1000000000,0,38,0,0,251,0,235,2,27,30,1582,312,992,3000,1,0
756,815,Flooded!,1368,0,1000000000,0,21,0,0,610,0,763,2,144,0,5290,362,3231,3000,2,0
757,816,Abbott's Revenge,1024,0,1000000000,0,52,0,0,815,0,1441,0,691,15,4234,257,3331,3000,2,0
758,817,According to Bartjens,272,6,1000000000,0,29,0,0,258,0,104,2,82,0,1046,0,594,3000,2,0
759,818,Cutting Chains,400,0,1000000000,0,3,0,0,97,0,68,1,119,0,812,3,1045,3000,1,0
760,819,Gifts Large and Small,78,0,1000000000,0,5,0,0,51,0,50,0,106,0,577,20,130,3000,1,0
761,820,Internet Bandwidth,5229,0,1000000000,0,92,0,0,1717,0,1969,2,2727,20,12358,1005,10880,3000,1,0
762,821,Page Hopping,4889,0,1000000000,0,27,0,0,883,0,1044,1,607,1,3040,97,7261,3000,1,0
763,822,Queue and A,232,0,1000000000,0,6,0,0,87,0,87,0,177,1,384,2,505,3000,1,0
764,823,Stopper Stumper,76,8,1000000000,0,11,0,0,27,0,4,0,2,0,299,15,101,3000,1,0
780,839,Not so Mobile,2744,0,1000000000,0,45,0,0,1015,0,1231,0,272,11,6621,1996,6221,3000,1,0
788,847,A Multiplication Game,5666,0,1000000000,0,205,0,0,1034,0,411,22,577,9,5041,90,7474,3000,1,0
944,10003,Cutting Sticks,10277,10,1000000000,0,227,0,0,3379,0,3547,6,5516,43,8820,135,19247,3000,1,0
953,10012,How Big Is It?,1587,0,1000000000,0,49,0,0,870,0,257,0,292,12,5568,4,2873,3000,1,0
961,10020,Minimal coverage,2779,0,1000000000,0,0,0,0,3074,0,3301,0,1362,0,9325,0,5519,3000,2,0
967,10026,Shoemaker's Problem,5768,0,1000000000,0,105,0,0,2478,0,1575,5,519,4,12735,3528,9670,3000,1,0
978,10037,Bridge,2642,0,1000000000,0,100,0,0,1754,0,2536,5,522,9,11440,653,4631,3000,2,0
988,10047,The Monocycle,1826,0,1000000000,0,60,0,0,687,0,351,0,250,10,3567,484,3705,3000,1,0
989,10048,Audiophobia,5248,0,1000000000,0,110,0,0,982,0,1058,1,977,14,5211,2238,8996,3000,1,0
995,10054,The Necklace,2846,56,1000000000,0,388,0,0,2479,0,3030,18,4232,46,11310,526,6965,3000,2,0
1002,10061,How many zero's and how many digits ?,1632,0,1000000000,0,70,0,0,585,0,686,6,547,21,4626,15,2710,20000,1,0
1016,10075,Airlines,864,0,1000000000,0,20,0,0,343,0,148,0,161,0,1233,185,1319,3000,1,0
1020,10079,Pizza Cutting,15390,0,1000000000,0,367,0,0,3312,0,1393,63,1083,43,18578,101,19741,8333,1,0
1022,10081,Tight Words,1745,0,1000000000,0,41,0,0,270,0,155,0,191,16,1326,16,2291,3000,1,0
1023,10082,WERTYU,21528,0,1000000000,0,685,0,0,9657,0,3454,89,2308,8,30636,1922,32006,3000,1,0
1025,10084,Hotter Colder,370,0,1000000000,0,5,0,0,177,0,98,4,46,7,808,7,630,3000,1,0
1030,10089,Repackaging,474,0,1000000000,0,9,0,0,208,0,247,0,231,9,1906,7,1009,3000,1,0
1031,10090,Marbles,1886,0,1000000000,0,129,0,0,787,0,689,9,3390,11,7235,49,3514,3000,1,0
1036,10095,Saving the Planet,105,20,1000000000,0,18,0,0,111,0,107,0,189,4,409,2,196,3000,1,0
1051,10110,"Light, more light",15433,0,1000000000,0,500,0,0,5239,0,3994,32,15940,78,18981,697,22835,3000,1,0
1059,10118,Free Candies,787,0,1000000000,0,36,0,0,204,0,231,1,129,184,620,5,1786,30000,1,0
1061,10120,Gift?!,699,0,1000000000,0,25,0,0,155,0,203,1,471,73,1293,4,957,30000,1,0
1064,10123,No Tipping,382,0,1000000000,0,11,0,0,156,0,42,0,681,5,501,0,689,3000,2,0
1066,10125,Sumsets,2947,0,1000000000,0,256,0,0,1818,0,2742,6,4036,204,11258,40,6479,3000,1,0
1068,10127,Ones,9580,0,1000000000,0,80,0,0,2129,0,1020,2,5121,22,3206,35,13215,3000,1,0
1069,10128,Queue,1802,0,1000000000,0,22,0,0,567,0,498,0,674,6,1506,50,3217,3000,1,0
